"ID","chrom","loc.start","loc.end","num.mark","seg.mean","seg.sd","seg.median","seg.mad","sample"
"sampleid","chr9",130000,100875000,166,-0.1199,0.1416,-0.1296,0.1564,"GSM1606857"
"sampleid","chr9",101225000,141076716,217,0.134,0.1101,0.1427,0.0919,"GSM1606857"
"sampleid","chr1",635684,19850000,237,0.2612,0.1211,0.2705,0.0942,"GSM1606858"
"sampleid","chr1",19925000,22375000,31,-0.4981,0.2336,-0.3897,0.1792,"GSM1606858"
"sampleid","chr1",22425000,95575000,503,0.1247,0.1944,0.1676,0.1329,"GSM1606858"
"sampleid","chr1",95650000,109375000,33,-0.354,0.3136,-0.3049,0.3004,"GSM1606858"
"sampleid","chr1",109500000,249195311,789,0.0807,0.2096,0.108,0.1958,"GSM1606858"
"sampleid","chr10",105000,111175000,633,-0.3011,0.2667,-0.2516,0.2368,"GSM1606858"
"sampleid","chr10",111675000,135225000,203,0.166,0.1218,0.1738,0.0965,"GSM1606858"
"sampleid","chr10",135275000,135462374,4,-0.4434,0.347,-0.4108,0.3182,"GSM1606858"
"sampleid","chr11",130000,4700000,73,-0.1068,0.148,-0.0763,0.1308,"GSM1606858"
"sampleid","chr11",4850000,5850000,9,-0.9,0.2904,-0.8835,0.264,"GSM1606858"
"sampleid","chr11",5975000,30025000,140,-0.3039,0.2511,-0.2327,0.1807,"GSM1606858"
"sampleid","chr11",30200000,48125000,96,0.2746,0.1164,0.2916,0.1064,"GSM1606858"
"sampleid","chr11",48550000,50516927,8,-0.2284,0.1026,-0.2178,0.0582,"GSM1606858"
"sampleid","chr11",54922103,56675000,8,-0.9131,0.3164,-0.8515,0.2794,"GSM1606858"
"sampleid","chr11",56975000,134873258,580,0.2581,0.2053,0.257,0.1721,"GSM1606858"
"sampleid","chr12",172870,133770948,848,-0.0127,0.2324,0.0295,0.1946,"GSM1606858"
"sampleid","chr13",19110000,45025000,165,-0.4723,0.2466,-0.407,0.179,"GSM1606858"
"sampleid","chr13",45125000,115079939,266,0.0154,0.3437,0.0761,0.1882,"GSM1606858"
"sampleid","chr14",19325000,59925000,176,0.1035,0.1878,0.1108,0.1601,"GSM1606858"
"sampleid","chr14",60000000,79725000,147,-0.4045,0.2245,-0.3602,0.2147,"GSM1606858"
"sampleid","chr14",80025000,88700000,16,-0.8123,0.4139,-0.6918,0.5149,"GSM1606858"
"sampleid","chr14",88775000,99875000,87,-0.3899,0.1899,-0.3451,0.1773,"GSM1606858"
"sampleid","chr14",99950000,107119770,102,-0.0695,0.2022,-0.0176,0.0879,"GSM1606858"
"sampleid","chr15",20225000,102410696,571,-0.2691,0.2089,-0.2395,0.194,"GSM1606858"
"sampleid","chr16",105000,31825000,268,0.191,0.1187,0.1858,0.1174,"GSM1606858"
"sampleid","chr16",32075000,58775000,103,-0.1715,0.192,-0.1547,0.1485,"GSM1606858"
"sampleid","chr16",59975000,65050000,6,-0.8124,0.3639,-0.7548,0.3806,"GSM1606858"
"sampleid","chr16",65175000,90222377,247,-0.1772,0.1647,-0.1427,0.1305,"GSM1606858"
"sampleid","chr17",25000,38750000,375,-0.1242,0.2031,-0.0841,0.1401,"GSM1606858"
"sampleid","chr17",38850000,39400000,9,-0.7218,0.1506,-0.7145,0.1611,"GSM1606858"
"sampleid","chr17",39475000,81122605,430,0.0112,0.1825,0.0458,0.1763,"GSM1606858"
"sampleid","chr18",80000,22025000,86,-0.2719,0.1896,-0.2457,0.1738,"GSM1606858"
"sampleid","chr18",22500000,50850000,72,0.1446,0.1491,0.1724,0.127,"GSM1606858"
"sampleid","chr18",51929568,61050000,28,-0.2428,0.1506,-0.2424,0.1573,"GSM1606858"
"sampleid","chr18",61200000,67475000,7,-0.671,0.2005,-0.719,0.2099,"GSM1606858"
"sampleid","chr18",67875000,77983624,50,-0.3012,0.1537,-0.2725,0.1475,"GSM1606858"
"sampleid","chr19",180000,59084492,707,0.0702,0.2272,0.1117,0.2034,"GSM1606858"
"sampleid","chr2",130000,75925000,465,-0.011,0.1836,0.0207,0.164,"GSM1606858"
"sampleid","chr2",76650000,84925000,14,-0.6526,0.2137,-0.6484,0.1752,"GSM1606858"
"sampleid","chr2",85125000,243026238,803,-0.1668,0.2553,-0.1136,0.2449,"GSM1606858"
"sampleid","chr20",155000,62907760,359,0.121,0.1752,0.1252,0.1411,"GSM1606858"
"sampleid","chr21",10848948,31025000,27,-0.0588,0.1785,-0.057,0.1935,"GSM1606858"
"sampleid","chr21",31525000,32125000,5,-0.5149,0.2285,-0.4348,0.1224,"GSM1606858"
"sampleid","chr21",32575000,47750000,121,0.1046,0.1044,0.122,0.0888,"GSM1606858"
"sampleid","chr21",47825000,48084948,4,-0.2094,0.0978,-0.2055,0.1178,"GSM1606858"
"sampleid","chr22",16373925,51222283,298,0.0167,0.2249,0.0469,0.224,"GSM1606858"
"sampleid","chr3",155000,17000000,107,0.1008,0.188,0.1293,0.1369,"GSM1606858"
"sampleid","chr3",17425000,135600000,568,-0.3406,0.291,-0.2826,0.2427,"GSM1606858"
"sampleid","chr3",135925000,197831215,303,0.1821,0.1747,0.1748,0.1612,"GSM1606858"
"sampleid","chr4",55000,275000,4,-0.3913,0.043,-0.3905,0.0496,"GSM1606858"
"sampleid","chr4",375000,56150000,271,0.0244,0.2006,0.0531,0.1493,"GSM1606858"
"sampleid","chr4",56400000,190972138,467,-0.6174,0.327,-0.5455,0.3036,"GSM1606858"
"sampleid","chr5",55000,17940329,125,0.2673,0.1616,0.2953,0.1405,"GSM1606858"
"sampleid","chr5",19125000,27925000,9,-0.4182,0.1516,-0.4129,0.0717,"GSM1606858"
"sampleid","chr5",28875000,52250000,72,-0.0016,0.1579,-1e-04,0.1478,"GSM1606858"
"sampleid","chr5",52425000,80875000,138,-0.448,0.2502,-0.3783,0.235,"GSM1606858"
"sampleid","chr5",81150000,89550000,18,-0.8577,0.3037,-0.866,0.3315,"GSM1606858"
"sampleid","chr5",89775000,159775000,338,-0.3833,0.2733,-0.3216,0.2616,"GSM1606858"
"sampleid","chr5",159825000,167325000,15,-0.7422,0.2422,-0.7288,0.2688,"GSM1606858"
"sampleid","chr5",167575000,180777630,134,-0.2997,0.2666,-0.2558,0.2123,"GSM1606858"
"sampleid","chr6",155000,18775000,140,-0.4643,0.2637,-0.4503,0.2862,"GSM1606858"
"sampleid","chr6",19475000,28975000,83,-0.0841,0.1628,-0.0484,0.121,"GSM1606858"
"sampleid","chr6",29050000,29375000,5,-0.6337,0.2009,-0.7136,0.2449,"GSM1606858"
"sampleid","chr6",29425000,119675000,455,0.0397,0.1766,0.0712,0.158,"GSM1606858"
"sampleid","chr6",120725000,146600000,113,-0.6068,0.3049,-0.5477,0.357,"GSM1606858"
"sampleid","chr6",146875000,158650000,68,0.0263,0.2035,0.0891,0.1593,"GSM1606858"
"sampleid","chr6",158800000,170952534,117,-0.4122,0.22,-0.3609,0.1572,"GSM1606858"
"sampleid","chr7",55000,6725000,104,-0.1071,0.1238,-0.0858,0.1087,"GSM1606858"
"sampleid","chr7",6800000,25025000,68,-0.5124,0.2811,-0.4961,0.2854,"GSM1606858"
"sampleid","chr7",25125000,77550000,289,1e-04,0.194,0.0094,0.1869,"GSM1606858"
"sampleid","chr7",77800000,86400000,19,-0.7886,0.3368,-0.8598,0.3114,"GSM1606858"
"sampleid","chr7",86650000,159039332,472,-0.2719,0.2793,-0.2045,0.2083,"GSM1606858"
"sampleid","chr8",105000,2200000,38,-0.6151,0.2105,-0.5729,0.1909,"GSM1606858"
"sampleid","chr8",2350000,4650000,7,-1.1261,0.2019,-1.0965,0.1739,"GSM1606858"
"sampleid","chr8",4875000,30525000,167,-0.4888,0.2801,-0.4496,0.2305,"GSM1606858"
"sampleid","chr8",30575000,94875000,249,0.1051,0.2123,0.1099,0.152,"GSM1606858"
"sampleid","chr8",95100000,146277011,265,0.5468,0.1805,0.5302,0.1701,"GSM1606858"
"sampleid","chr9",130000,2375000,7,-3.22,0.9823,-3.5401,0.5162,"GSM1606858"
"sampleid","chr9",2925000,32500000,34,-0.52,0.2637,-0.5168,0.2406,"GSM1606858"
"sampleid","chr9",32800000,141076716,342,-0.1211,0.1774,-0.0988,0.1827,"GSM1606858"
"sampleid","chr1",635684,19850000,237,0.1199,0.0768,0.1208,0.0604,"GSM1606859"
"sampleid","chr1",19925000,22375000,31,-0.1881,0.0804,-0.185,0.0558,"GSM1606859"
"sampleid","chr1",22425000,63475000,363,0.1177,0.0675,0.1191,0.0696,"GSM1606859"
"sampleid","chr1",63775000,76075000,48,-0.3658,0.1531,-0.3187,0.133,"GSM1606859"
"sampleid","chr1",76175000,98525000,97,0.056,0.0882,0.0537,0.0742,"GSM1606859"
"sampleid","chr1",98850000,105375000,18,-0.3709,0.1185,-0.3851,0.1296,"GSM1606859"
"sampleid","chr1",107150000,248025000,792,0.1376,0.1252,0.1315,0.1211,"GSM1606859"
"sampleid","chr1",248100000,249195311,7,-0.2187,0.1411,-0.2025,0.215,"GSM1606859"
"sampleid","chr10",105000,5325000,56,0.0139,0.1494,0.0604,0.0954,"GSM1606859"
"sampleid","chr10",5475000,106425000,572,-0.2641,0.1449,-0.251,0.1452,"GSM1606859"
"sampleid","chr10",107175000,109325000,3,-0.5286,0.1466,-0.4671,0.0657,"GSM1606859"
"sampleid","chr10",110200000,135175000,204,0.1206,0.0764,0.1224,0.0691,"GSM1606859"
"sampleid","chr10",135225000,135462374,5,-0.2286,0.1895,-0.2213,0.1845,"GSM1606859"
"sampleid","chr11",130000,7525000,99,0.0413,0.123,0.0754,0.0742,"GSM1606859"
"sampleid","chr11",7625000,30025000,123,-0.2739,0.1564,-0.2491,0.1257,"GSM1606859"
"sampleid","chr11",30200000,48125000,96,0.1246,0.0901,0.1368,0.0776,"GSM1606859"
"sampleid","chr11",48550000,56675000,16,-0.215,0.1325,-0.2091,0.1679,"GSM1606859"
"sampleid","chr11",56975000,73475000,216,0.1623,0.1087,0.1526,0.0859,"GSM1606859"
"sampleid","chr11",73575000,107475000,148,0.5602,0.161,0.5542,0.1537,"GSM1606859"
"sampleid","chr11",107550000,134873258,216,0.3014,0.0815,0.302,0.0769,"GSM1606859"
"sampleid","chr12",172870,121300000,709,0.0682,0.131,0.0733,0.1143,"GSM1606859"
"sampleid","chr12",121425000,133475000,134,-0.2236,0.1167,-0.2141,0.1078,"GSM1606859"
"sampleid","chr12",133525000,133770948,5,-0.6103,0.1697,-0.6199,0.1529,"GSM1606859"
"sampleid","chr13",19110000,45025000,165,-0.3084,0.1362,-0.2822,0.0959,"GSM1606859"
"sampleid","chr13",45125000,115079939,266,0.0043,0.152,0.0289,0.1012,"GSM1606859"
"sampleid","chr14",19325000,59925000,176,0.2755,0.1117,0.2781,0.0974,"GSM1606859"
"sampleid","chr14",60000000,107119770,352,-0.2345,0.1418,-0.2107,0.1173,"GSM1606859"
"sampleid","chr15",20225000,102410696,571,-0.24,0.1256,-0.2217,0.1163,"GSM1606859"
"sampleid","chr16",105000,31825000,268,0.0774,0.0789,0.0768,0.0771,"GSM1606859"
"sampleid","chr16",32075000,58775000,103,-0.1676,0.1097,-0.1422,0.0871,"GSM1606859"
"sampleid","chr16",59975000,65400000,8,-0.4365,0.1508,-0.422,0.2029,"GSM1606859"
"sampleid","chr16",65775000,90222377,245,-0.1755,0.1084,-0.163,0.0879,"GSM1606859"
"sampleid","chr17",25000,21275000,231,0.0849,0.0884,0.0934,0.0754,"GSM1606859"
"sampleid","chr17",21350000,26400000,17,-0.2557,0.1219,-0.2452,0.1439,"GSM1606859"
"sampleid","chr17",26575000,27075000,10,0.1025,0.0649,0.1249,0.0285,"GSM1606859"
"sampleid","chr17",27150000,38750000,117,-0.2019,0.116,-0.1868,0.1073,"GSM1606859"
"sampleid","chr17",38850000,39400000,9,-0.5187,0.097,-0.4872,0.0471,"GSM1606859"
"sampleid","chr17",39475000,63875000,233,-0.1787,0.1048,-0.1561,0.0825,"GSM1606859"
"sampleid","chr17",64225000,81122605,197,0.11,0.0721,0.117,0.0627,"GSM1606859"
"sampleid","chr18",80000,22025000,86,-0.2558,0.1054,-0.2434,0.1052,"GSM1606859"
"sampleid","chr18",22500000,52625000,75,0.0826,0.093,0.0933,0.0928,"GSM1606859"
"sampleid","chr18",53475000,77983624,82,-0.2525,0.1164,-0.2344,0.0975,"GSM1606859"
"sampleid","chr19",180000,12875000,206,-0.1797,0.1151,-0.156,0.0657,"GSM1606859"
"sampleid","chr19",12925000,59084492,501,0.0922,0.0861,0.1028,0.0827,"GSM1606859"
"sampleid","chr2",130000,74225000,449,0.0543,0.1006,0.0705,0.0906,"GSM1606859"
"sampleid","chr2",74300000,75925000,16,-0.2119,0.0741,-0.2335,0.0855,"GSM1606859"
"sampleid","chr2",76650000,83425000,10,-0.5003,0.1799,-0.4585,0.1855,"GSM1606859"
"sampleid","chr2",84125000,104200000,109,-0.232,0.1296,-0.2106,0.1055,"GSM1606859"
"sampleid","chr2",105125000,187550000,359,0.0344,0.1178,0.0477,0.1065,"GSM1606859"
"sampleid","chr2",187675000,189850000,6,-0.2877,0.1497,-0.2941,0.1302,"GSM1606859"
"sampleid","chr2",190150000,234375000,226,0.061,0.1034,0.0677,0.0902,"GSM1606859"
"sampleid","chr2",234500000,243026238,107,-0.2178,0.0986,-0.2105,0.0858,"GSM1606859"
"sampleid","chr20",155000,55525000,289,0.1405,0.1001,0.1287,0.0852,"GSM1606859"
"sampleid","chr20",55825000,56275000,7,-0.1745,0.0879,-0.16,0.0959,"GSM1606859"
"sampleid","chr20",56525000,62907760,63,0.1011,0.0653,0.0931,0.0568,"GSM1606859"
"sampleid","chr21",10848948,15225000,5,-0.2236,0.1082,-0.2067,0.0912,"GSM1606859"
"sampleid","chr21",15375000,31025000,22,0.0183,0.0898,0.0267,0.0838,"GSM1606859"
"sampleid","chr21",31525000,32125000,5,-0.225,0.1307,-0.1921,0.1367,"GSM1606859"
"sampleid","chr21",32575000,48084948,125,0.0941,0.0803,0.1043,0.072,"GSM1606859"
"sampleid","chr22",16373925,41225000,199,-0.0976,0.1031,-0.0837,0.0903,"GSM1606859"
"sampleid","chr22",41275000,44450000,37,0.1304,0.0776,0.1292,0.098,"GSM1606859"
"sampleid","chr22",44575000,51222283,62,-0.1695,0.0953,-0.161,0.0959,"GSM1606859"
"sampleid","chr3",155000,3500000,8,-0.1321,0.1679,-0.1069,0.1661,"GSM1606859"
"sampleid","chr3",3825000,17000000,99,0.1161,0.0781,0.1229,0.0741,"GSM1606859"
"sampleid","chr3",17425000,135600000,568,-0.2816,0.1699,-0.2538,0.144,"GSM1606859"
"sampleid","chr3",135925000,197831215,303,0.1544,0.1396,0.1621,0.1452,"GSM1606859"
"sampleid","chr4",55000,56150000,275,0.0855,0.127,0.0948,0.1036,"GSM1606859"
"sampleid","chr4",56400000,60944667,18,-0.3192,0.0946,-0.3289,0.0977,"GSM1606859"
"sampleid","chr4",62250000,71375000,13,-0.7045,0.2598,-0.7108,0.2508,"GSM1606859"
"sampleid","chr4",71575000,134075000,218,-0.4101,0.1669,-0.3843,0.1543,"GSM1606859"
"sampleid","chr4",134975000,139275000,6,-0.7959,0.1581,-0.7767,0.1099,"GSM1606859"
"sampleid","chr4",139550000,177025000,135,-0.3804,0.1464,-0.358,0.1418,"GSM1606859"
"sampleid","chr4",177125000,190972138,77,-0.0648,0.1184,-0.0644,0.1355,"GSM1606859"
"sampleid","chr5",55000,17940329,125,0.2561,0.1188,0.259,0.1456,"GSM1606859"
"sampleid","chr5",19125000,29900000,11,-0.1642,0.0958,-0.1505,0.1149,"GSM1606859"
"sampleid","chr5",31025000,52850000,74,0.0737,0.1069,0.0724,0.1209,"GSM1606859"
"sampleid","chr5",53125000,160000000,492,-0.3175,0.1495,-0.2956,0.1432,"GSM1606859"
"sampleid","chr5",160550000,167325000,13,-0.5981,0.1706,-0.6085,0.1869,"GSM1606859"
"sampleid","chr5",167575000,180777630,134,-0.2147,0.1132,-0.191,0.0877,"GSM1606859"
"sampleid","chr6",155000,1625000,18,-3e-04,0.1228,0.0281,0.1258,"GSM1606859"
"sampleid","chr6",1700000,18775000,122,-0.3093,0.1226,-0.295,0.1338,"GSM1606859"
"sampleid","chr6",19475000,28975000,83,-0.0051,0.0876,0.0039,0.0702,"GSM1606859"
"sampleid","chr6",29050000,29375000,5,-0.3307,0.1349,-0.2777,0.0987,"GSM1606859"
"sampleid","chr6",29425000,119675000,455,0.0313,0.1082,0.0442,0.0972,"GSM1606859"
"sampleid","chr6",120725000,146600000,113,-0.4103,0.1691,-0.3778,0.1694,"GSM1606859"
"sampleid","chr6",146875000,158075000,62,0.04,0.1034,0.0573,0.0915,"GSM1606859"
"sampleid","chr6",158175000,170952534,123,-0.2644,0.1101,-0.2455,0.1063,"GSM1606859"
"sampleid","chr7",55000,25025000,172,-0.2708,0.1642,-0.2408,0.1393,"GSM1606859"
"sampleid","chr7",25125000,64025000,204,0.05,0.102,0.0599,0.0916,"GSM1606859"
"sampleid","chr7",64150000,77800000,86,-0.2197,0.1041,-0.2133,0.1063,"GSM1606859"
"sampleid","chr7",78500000,81825000,9,-0.6055,0.178,-0.5706,0.2593,"GSM1606859"
"sampleid","chr7",82075000,86400000,9,-0.2068,0.1125,-0.2464,0.1547,"GSM1606859"
"sampleid","chr7",86650000,159039332,472,0.0429,0.108,0.0539,0.0992,"GSM1606859"
"sampleid","chr8",105000,32925000,219,-0.2539,0.1618,-0.2329,0.1264,"GSM1606859"
"sampleid","chr8",33325000,114025000,325,0.1475,0.1488,0.1611,0.1431,"GSM1606859"
"sampleid","chr8",114425000,144575000,154,0.49,0.1486,0.4805,0.1298,"GSM1606859"
"sampleid","chr8",144625000,146277011,28,0.2778,0.0619,0.2666,0.041,"GSM1606859"
"sampleid","chr9",130000,2375000,7,-1.1921,0.1862,-1.2507,0.0552,"GSM1606859"
"sampleid","chr9",2925000,141076716,376,-0.1902,0.1135,-0.174,0.0997,"GSM1606859"
"sampleid","chr1",635684,34625000,402,0.022,0.085,0.0262,0.0639,"GSM1606860"
"sampleid","chr1",34950000,42550000,77,0.5845,0.1674,0.586,0.1442,"GSM1606860"
"sampleid","chr1",42625000,111675000,353,0.2307,0.1327,0.2259,0.1266,"GSM1606860"
"sampleid","chr1",111725000,112025000,6,1.0501,0.0889,1.0595,0.1066,"GSM1606860"
"sampleid","chr1",112100000,147775000,87,0.2596,0.1268,0.2672,0.1279,"GSM1606860"
"sampleid","chr1",147825000,148817074,5,-0.0664,0.066,-0.0723,0.0727,"GSM1606860"
"sampleid","chr1",148927230,249195311,663,0.2105,0.1115,0.2139,0.0968,"GSM1606860"
"sampleid","chr10",105000,48772768,275,0.0012,0.1389,-0.0142,0.1184,"GSM1606860"
"sampleid","chr10",49347768,54650000,29,0.3782,0.15,0.3965,0.1318,"GSM1606860"
"sampleid","chr10",56050000,135462374,536,0.1935,0.1014,0.1947,0.092,"GSM1606860"
"sampleid","chr11",130000,4700000,73,-0.0766,0.0817,-0.0623,0.0607,"GSM1606860"
"sampleid","chr11",4850000,6100000,11,-0.4516,0.1617,-0.4531,0.122,"GSM1606860"
"sampleid","chr11",6225000,36425000,180,-0.1654,0.1276,-0.1427,0.0856,"GSM1606860"
"sampleid","chr11",36525000,42500000,6,-0.3486,0.0675,-0.3662,0.0644,"GSM1606860"
"sampleid","chr11",43325000,48125000,48,-0.0807,0.0712,-0.0753,0.0724,"GSM1606860"
"sampleid","chr11",48550000,56675000,16,-0.5406,0.2016,-0.4661,0.1097,"GSM1606860"
"sampleid","chr11",56975000,59575000,26,-0.1979,0.1785,-0.1567,0.1178,"GSM1606860"
"sampleid","chr11",59700000,60200000,5,-0.4728,0.0555,-0.4873,0.0265,"GSM1606860"
"sampleid","chr11",60275000,102350000,314,-0.1108,0.1238,-0.0809,0.0802,"GSM1606860"
"sampleid","chr11",102525000,107150000,17,-0.4467,0.1936,-0.4561,0.2846,"GSM1606860"
"sampleid","chr11",107425000,123525000,133,-0.1408,0.1143,-0.1191,0.103,"GSM1606860"
"sampleid","chr11",123700000,124375000,5,-0.4513,0.0945,-0.4498,0.1193,"GSM1606860"
"sampleid","chr11",124475000,134873258,80,-0.0875,0.1247,-0.0581,0.0899,"GSM1606860"
"sampleid","chr12",172870,42775000,234,-0.0894,0.14,-0.0648,0.1338,"GSM1606860"
"sampleid","chr12",42875000,59325000,160,0.2283,0.1004,0.2334,0.0918,"GSM1606860"
"sampleid","chr12",59675000,62575000,4,0.0189,0.1787,0.0202,0.1824,"GSM1606860"
"sampleid","chr12",62650000,115000000,262,-0.293,0.1574,-0.2524,0.1316,"GSM1606860"
"sampleid","chr12",115125000,132325000,163,0.1071,0.0973,0.1054,0.1002,"GSM1606860"
"sampleid","chr12",132375000,133375000,18,-0.1471,0.0628,-0.1354,0.0611,"GSM1606860"
"sampleid","chr12",133425000,133770948,7,-0.4387,0.1031,-0.3917,0.0277,"GSM1606860"
"sampleid","chr13",19110000,53625000,231,-0.2641,0.114,-0.2435,0.0938,"GSM1606860"
"sampleid","chr13",54325000,70675000,20,-0.5788,0.1922,-0.5747,0.1424,"GSM1606860"
"sampleid","chr13",71550000,95075000,44,-0.3844,0.1842,-0.375,0.1474,"GSM1606860"
"sampleid","chr13",95225000,101325000,39,-0.2149,0.1184,-0.1774,0.0856,"GSM1606860"
"sampleid","chr13",101700000,110350000,27,-0.4239,0.1665,-0.4323,0.1627,"GSM1606860"
"sampleid","chr13",110425000,115079939,70,-0.1966,0.0865,-0.1987,0.0841,"GSM1606860"
"sampleid","chr14",19325000,68550000,228,-0.3652,0.1684,-0.3348,0.1335,"GSM1606860"
"sampleid","chr14",68875000,91275000,132,-0.1288,0.1233,-0.1196,0.1025,"GSM1606860"
"sampleid","chr14",91425000,96625000,49,0.1815,0.109,0.1524,0.1012,"GSM1606860"
"sampleid","chr14",96725000,107119770,119,-0.0818,0.113,-0.0572,0.0733,"GSM1606860"
"sampleid","chr15",20225000,102410696,571,-0.1607,0.1171,-0.1467,0.1007,"GSM1606860"
"sampleid","chr16",105000,28750000,223,-0.2537,0.1253,-0.2265,0.108,"GSM1606860"
"sampleid","chr16",28875000,31825000,45,-0.0405,0.073,-0.0221,0.0594,"GSM1606860"
"sampleid","chr16",32075000,58775000,103,-0.261,0.108,-0.2454,0.1014,"GSM1606860"
"sampleid","chr16",59975000,66050000,10,-0.5611,0.1955,-0.575,0.2251,"GSM1606860"
"sampleid","chr16",66275000,73925000,81,-0.24,0.1206,-0.2191,0.1168,"GSM1606860"
"sampleid","chr16",74325000,75650000,15,-9e-04,0.0586,-0.0038,0.0502,"GSM1606860"
"sampleid","chr16",76450000,90222377,147,-0.2596,0.1058,-0.2543,0.094,"GSM1606860"
"sampleid","chr17",25000,38750000,375,-0.1333,0.1514,-0.1265,0.1492,"GSM1606860"
"sampleid","chr17",38850000,39400000,9,-0.4731,0.0716,-0.4673,0.0427,"GSM1606860"
"sampleid","chr17",39475000,81122605,430,-0.0955,0.1415,-0.0743,0.1361,"GSM1606860"
"sampleid","chr18",80000,56525000,173,-0.1554,0.1109,-0.1373,0.0921,"GSM1606860"
"sampleid","chr18",56700000,61050000,13,-0.353,0.0887,-0.3378,0.0668,"GSM1606860"
"sampleid","chr18",61200000,67475000,7,-0.6633,0.1839,-0.7185,0.1169,"GSM1606860"
"sampleid","chr18",67875000,77983624,50,-0.369,0.1165,-0.3499,0.1115,"GSM1606860"
"sampleid","chr19",180000,475000,5,-0.446,0.0572,-0.4445,0.063,"GSM1606860"
"sampleid","chr19",525000,8668599,137,-0.1771,0.0817,-0.1612,0.0561,"GSM1606860"
"sampleid","chr19",8793599,9325000,4,-0.4007,0.0983,-0.377,0.0798,"GSM1606860"
"sampleid","chr19",9425000,10825000,23,0.5981,0.1226,0.5945,0.144,"GSM1606860"
"sampleid","chr19",10900000,28015891,160,0.2807,0.0972,0.287,0.0997,"GSM1606860"
"sampleid","chr19",28775000,34300000,30,0.742,0.2245,0.7606,0.2985,"GSM1606860"
"sampleid","chr19",34525000,37800000,42,0.4162,0.0931,0.4003,0.0752,"GSM1606860"
"sampleid","chr19",37900000,41700000,52,0.714,0.2171,0.7019,0.1847,"GSM1606860"
"sampleid","chr19",41775000,59084492,254,-0.0832,0.1271,-0.0688,0.1272,"GSM1606860"
"sampleid","chr2",130000,187675000,944,-0.0171,0.1345,0.0018,0.1146,"GSM1606860"
"sampleid","chr2",188075000,189850000,5,-0.4342,0.1097,-0.4579,0.0188,"GSM1606860"
"sampleid","chr2",190150000,243026238,333,-0.0407,0.1022,-0.0316,0.0901,"GSM1606860"
"sampleid","chr20",155000,62907760,359,0.1695,0.0942,0.1726,0.0845,"GSM1606860"
"sampleid","chr21",10848948,15225000,5,-0.1798,0.0326,-0.1738,0.0257,"GSM1606860"
"sampleid","chr21",15375000,22375000,11,0.0452,0.0799,0.052,0.0765,"GSM1606860"
"sampleid","chr21",24675000,31025000,11,-0.2454,0.1138,-0.2581,0.1143,"GSM1606860"
"sampleid","chr21",31525000,32125000,5,-0.6429,0.1144,-0.6254,0.1104,"GSM1606860"
"sampleid","chr21",32575000,48084948,125,-0.1204,0.0999,-0.1154,0.0894,"GSM1606860"
"sampleid","chr22",16373925,23650000,63,0.3501,0.2096,0.3581,0.1328,"GSM1606860"
"sampleid","chr22",23850000,51222283,235,0.0453,0.071,0.0477,0.0595,"GSM1606860"
"sampleid","chr3",155000,3100000,6,-0.5299,0.3167,-0.3928,0.1847,"GSM1606860"
"sampleid","chr3",3175000,117600000,532,-0.1204,0.1425,-0.1061,0.1194,"GSM1606860"
"sampleid","chr3",118300000,197831215,440,0.1191,0.0967,0.1237,0.0814,"GSM1606860"
"sampleid","chr4",55000,60944667,293,-0.1711,0.1311,-0.1502,0.1219,"GSM1606860"
"sampleid","chr4",62250000,73400000,20,-0.4888,0.2374,-0.4496,0.2733,"GSM1606860"
"sampleid","chr4",73925000,80725000,37,0.0396,0.1884,0.0649,0.1247,"GSM1606860"
"sampleid","chr4",81125000,81625000,4,0.4213,0.0765,0.4057,0.0643,"GSM1606860"
"sampleid","chr4",81975000,187950000,371,-0.2617,0.1401,-0.2414,0.1303,"GSM1606860"
"sampleid","chr4",188100000,190972138,17,-0.5248,0.1543,-0.5348,0.1657,"GSM1606860"
